customer_id,gender,age,under_30,senior_citizen,married,dependents,number_of_dependents
4706-DGAHW,Male,73,No,Yes,No,No,0
8552-OBVRU,Female,79,No,Yes,Yes,Yes,3
9776-OJUZI,Female,69,No,Yes,No,No,0
0869-PAPRP,Female,68,No,Yes,Yes,No,0
0013-SMEOE,Female,67,No,Yes,Yes,No,0
2573-GYRUU,Male,65,No,Yes,Yes,No,0
0141-YEAYS,Female,77,No,Yes,No,No,0
9603-OAIHC,Male,72,No,Yes,No,No,0
8406-LNMHF,Male,75,No,Yes,Yes,No,0
0023-UYUPN,Female,79,No,Yes,Yes,No,0
9050-IKDZA,Female,66,No,Yes,No,No,0
1197-BVMVG,Female,65,No,Yes,No,No,0
5198-EFNBM,Male,66,No,Yes,Yes,No,0
7516-GMHUV,Male,77,No,Yes,Yes,No,0
7016-NVRIC,Male,73,No,Yes,Yes,No,0
9825-YCXWZ,Female,69,No,Yes,No,No,0
2000-DHJUY,Female,67,No,Yes,Yes,No,0
9796-BPKIW,Male,67,No,Yes,No,No,0
9137-NOQKA,Male,80,No,Yes,No,No,0
6463-MVYRY,Female,67,No,Yes,No,No,0
4526-ZJJTM,Female,72,No,Yes,Yes,No,0
5315-CKEQK,Male,73,No,Yes,Yes,Yes,2
8250-ZNGGW,Female,79,No,Yes,No,No,0
8166-ORCHU,Male,73,No,Yes,Yes,No,0
1855-CFULU,Female,65,No,Yes,No,No,0
8628-MFKAX,Female,79,No,Yes,Yes,No,0
9508-ILZDG,Female,79,No,Yes,No,No,0
4295-YURET,Female,78,No,Yes,Yes,Yes,1
7693-QPEFS,Male,75,No,Yes,No,No,0
0924-BJCRC,Female,70,No,Yes,Yes,No,0
5533-NHFRF,Male,75,No,Yes,No,No,0
4360-QRAVE,Male,75,No,Yes,No,No,0
5387-ASZNZ,Female,72,No,Yes,No,No,0
2277-DJJDL,Male,69,No,Yes,Yes,No,0
2452-KDRRH,Male,76,No,Yes,No,No,0
5248-RPYWW,Female,78,No,Yes,Yes,Yes,1
7923-IYJWY,Male,68,No,Yes,No,No,0
0674-DGMAQ,Male,78,No,Yes,Yes,No,0
2761-XECQW,Male,67,No,Yes,Yes,No,0
7740-BTPUX,Male,72,No,Yes,Yes,No,0
8648-PFRMP,Female,71,No,Yes,No,No,0
8996-ZROXE,Male,78,No,Yes,No,No,0
0516-QREYC,Female,78,No,Yes,No,No,0
3865-QBWSJ,Male,76,No,Yes,No,Yes,2
5857-TYBCJ,Male,72,No,Yes,Yes,No,0
4176-RELJR,Male,73,No,Yes,No,No,0
7924-GJZFI,Female,75,No,Yes,Yes,No,0
5897-ZYEKH,Female,74,No,Yes,Yes,No,0
5456-ITGIC,Male,76,No,Yes,Yes,No,0
8070-AAWZP,Male,68,No,Yes,Yes,No,0
6860-YRJZP,Male,66,No,Yes,No,No,0
9391-DXGGG,Female,70,No,Yes,No,No,0
9844-FELAJ,Female,65,No,Yes,Yes,Yes,2
8395-ETZKQ,Male,73,No,Yes,Yes,Yes,1
8336-TAVKX,Female,68,No,Yes,Yes,No,0
0581-BXBUB,Female,76,No,Yes,No,No,0
5150-ITWWB,Male,65,No,Yes,No,No,0
9281-OFDMF,Male,76,No,Yes,No,No,0
7636-OWBPG,Male,79,No,Yes,No,No,0
0549-CYCQN,Male,69,No,Yes,No,No,0
0928-JMXNP,Male,78,No,Yes,Yes,No,0
4827-LTQRJ,Female,70,No,Yes,Yes,Yes,2
2195-VVRJF,Male,74,No,Yes,Yes,No,0
2545-EBUPK,Female,70,No,Yes,No,No,0
2172-EJXVF,Female,65,No,Yes,No,No,0
8659-HDIYE,Female,68,No,Yes,No,No,0
4680-KUTAJ,Female,73,No,Yes,No,No,0
2883-ILGWO,Male,68,No,Yes,No,No,0
1167-OYZJF,Female,65,No,Yes,Yes,No,0
4806-DXQCE,Female,77,No,Yes,Yes,No,0
5397-TUPSH,Male,76,No,Yes,Yes,No,0
6773-LQTVT,Female,67,No,Yes,Yes,Yes,1
9402-ORRAH,Female,80,No,Yes,No,No,0
4840-ORQXB,Female,67,No,Yes,No,No,0
3982-DQLUS,Male,78,No,Yes,Yes,Yes,1
3756-VNWDH,Male,66,No,Yes,Yes,No,0
2921-XWDJH,Female,76,No,Yes,Yes,No,0
9799-CAYJJ,Female,79,No,Yes,Yes,No,0
6814-ZPWFQ,Male,67,No,Yes,No,No,0
2880-FPNAE,Male,69,No,Yes,Yes,No,0
1568-BEKZM,Male,65,No,Yes,Yes,No,0
2045-BMBTJ,Female,80,No,Yes,No,No,0
6741-EGCBI,Male,69,No,Yes,No,No,0
6185-TASNN,Male,71,No,Yes,No,No,0
8707-RMEZH,Female,67,No,Yes,Yes,No,0
9819-FBNSV,Male,75,No,Yes,Yes,No,0
9544-PYPSJ,Female,67,No,Yes,Yes,Yes,2
3878-AVSOQ,Female,68,No,Yes,No,No,0
3258-SYSWS,Male,75,No,Yes,No,No,0
0512-FLFDW,Female,74,No,Yes,Yes,No,0
1016-DJTSV,Male,66,No,Yes,No,No,0
5699-BNCAS,Male,79,No,Yes,No,No,0
4039-PIMHX,Male,74,No,Yes,Yes,No,0
7826-VVKWT,Female,69,No,Yes,Yes,Yes,1
5288-AHOUP,Male,71,No,Yes,No,No,0
7134-HBPBS,Female,65,No,Yes,No,No,0
4415-WNGVR,Female,73,No,Yes,Yes,No,0
1309-XGFSN,Male,72,No,Yes,Yes,Yes,1
0650-BWOZN,Female,71,No,Yes,No,No,0
4304-XUMGI,Male,74,No,Yes,Yes,Yes,2
9481-IEBZY,Male,69,No,Yes,Yes,No,0
1080-BWSYE,Male,76,No,Yes,Yes,No,0
3786-WOVKF,Female,69,No,Yes,Yes,No,0
5816-SCGFC,Female,73,No,Yes,No,No,0
9278-VZKCD,Female,67,No,Yes,Yes,No,0
8261-GWDBQ,Female,70,No,Yes,Yes,No,0
6173-GOLSU,Male,79,No,Yes,Yes,No,0
3692-JHONH,Female,70,No,Yes,Yes,No,0
1200-TUZHR,Female,70,No,Yes,No,No,0
0420-HLGXF,Female,72,No,Yes,No,No,0
3657-COGMW,Female,76,No,Yes,No,No,0
4098-NAUKP,Male,70,No,Yes,Yes,Yes,1
3308-JSGML,Male,77,No,Yes,Yes,No,0
6199-IWKGC,Female,71,No,Yes,Yes,No,0
2675-DHUTR,Male,80,No,Yes,Yes,No,0
9522-BNTHX,Female,72,No,Yes,No,No,0
0531-ZZJWQ,Male,68,No,Yes,Yes,No,0
2688-BHGOG,Male,73,No,Yes,No,No,0
0916-QOFDP,Female,79,No,Yes,Yes,Yes,1
8910-LEDAG,Male,72,No,Yes,Yes,No,0
3452-GWUIN,Female,78,No,Yes,Yes,No,0
8450-UYIBU,Female,77,No,Yes,No,No,0
3836-FZSDJ,Male,69,No,Yes,Yes,No,0
0187-QSXOE,Male,71,No,Yes,Yes,No,0
7733-UDMTP,Female,65,No,Yes,No,No,0
4223-WOZCM,Male,71,No,Yes,No,No,0
5917-RYRMG,Male,79,No,Yes,No,No,0
8224-DWCKX,Male,78,No,Yes,No,No,0
4395-PZMSN,Male,67,No,Yes,No,No,0
5446-DKWYW,Female,74,No,Yes,Yes,Yes,1
8107-KNCIM,Male,73,No,Yes,Yes,No,0
5451-YHYPW,Female,75,No,Yes,Yes,No,0
8818-DOPVL,Female,65,No,Yes,No,No,0
7044-YAACC,Male,70,No,Yes,Yes,No,0
8189-XRIKE,Female,80,No,Yes,No,No,0
3740-RLMVT,Male,79,No,Yes,Yes,No,0
5599-HVLTW,Female,73,No,Yes,No,No,0
9208-OLGAQ,Female,70,No,Yes,No,No,0
3244-CQPHU,Female,77,No,Yes,No,No,0
2674-MLXMN,Female,73,No,Yes,No,No,0
9708-HPXWZ,Male,74,No,Yes,No,No,0
2675-OTVVJ,Male,76,No,Yes,Yes,No,0
3340-QBBFM,Male,65,No,Yes,Yes,No,0
2277-VWCNI,Female,65,No,Yes,No,No,0
7576-JMYWV,Female,76,No,Yes,Yes,Yes,1
2665-NPTGL,Female,79,No,Yes,Yes,No,0
0442-ZXKVS,Female,79,No,Yes,Yes,No,0
0575-CUQOV,Male,76,No,Yes,Yes,No,0
5329-KRDTM,Male,73,No,Yes,Yes,No,0
9518-XXBXE,Male,80,No,Yes,Yes,No,0
0423-UDIJQ,Male,74,No,Yes,No,No,0
9029-FEGVJ,Female,68,No,Yes,Yes,No,0
8999-XXGNS,Female,70,No,Yes,Yes,No,0
7524-VRLPL,Male,71,No,Yes,No,No,0
4884-TVUQF,Female,80,No,Yes,No,No,0
8065-BVEPF,Male,80,No,Yes,No,No,0
6350-XFYGW,Male,80,No,Yes,No,No,0
0929-PECLO,Female,74,No,Yes,No,No,0
9470-YFUYI,Male,69,No,Yes,Yes,No,0
7402-EYFXX,Male,65,No,Yes,No,No,0
1986-PHGZF,Male,73,No,Yes,No,No,0
8024-XNAFQ,Female,66,No,Yes,No,No,0
2988-GBIVW,Female,68,No,Yes,Yes,No,0
5956-YHHRX,Male,75,No,Yes,No,No,0
6008-NAIXK,Male,72,No,Yes,No,No,0
4007-NHVHI,Female,69,No,Yes,No,No,0
8979-CAMGB,Male,67,No,Yes,No,No,0
7813-ZGGAW,Male,68,No,Yes,No,No,0
6583-KQJLK,Female,66,No,Yes,Yes,No,0
6139-ZZRBQ,Male,79,No,Yes,No,No,0
7594-LZNWR,Male,67,No,Yes,No,No,0
4948-WBBKL,Female,80,No,Yes,No,No,0
8348-JLBUG,Male,77,No,Yes,Yes,No,0
7515-LODFU,Male,67,No,Yes,No,No,0
4501-UYKBC,Female,65,No,Yes,No,No,0
5304-EFJLP,Male,72,No,Yes,Yes,No,0
8875-AKBYH,Male,78,No,Yes,No,No,0
0533-UCAAU,Male,72,No,Yes,Yes,No,0
2055-BFOCC,Male,65,No,Yes,Yes,No,0
3898-GUYTS,Female,71,No,Yes,No,No,0
3703-KBKZP,Male,70,No,Yes,No,No,0
2197-OMWGI,Female,65,No,Yes,Yes,Yes,1
7852-LECYP,Male,79,No,Yes,Yes,No,0
8595-SIZNC,Female,69,No,Yes,Yes,No,0
8920-NAVAY,Male,66,No,Yes,No,No,0
3528-HFRIQ,Male,73,No,Yes,Yes,No,0
1360-JYXKQ,Female,68,No,Yes,Yes,No,0
4135-FRWKJ,Female,66,No,Yes,Yes,Yes,1
6551-ZCOTS,Male,73,No,Yes,No,No,0
5995-SNNEW,Male,80,No,Yes,Yes,No,0
5371-VYLSX,Female,65,No,Yes,No,No,0
3295-YVUSR,Male,73,No,Yes,No,No,0
4119-ZYPZY,Male,67,No,Yes,No,No,0
1078-TDCRN,Female,75,No,Yes,Yes,No,0
3001-UNBTL,Male,69,No,Yes,Yes,Yes,1
0786-IVLAW,Female,72,No,Yes,No,No,0
4282-ACRXS,Male,69,No,Yes,Yes,No,0
7668-XCFYV,Female,77,No,Yes,Yes,No,0
5336-UFNZP,Female,65,No,Yes,Yes,Yes,3
8777-MBMTS,Female,65,No,Yes,Yes,No,0
5419-JKZNQ,Male,65,No,Yes,Yes,No,0
1409-PHXTF,Male,77,No,Yes,Yes,No,0
8075-GXIUB,Male,79,No,Yes,Yes,No,0
6723-WSNTY,Female,73,No,Yes,Yes,No,0
2144-BFDSO,Female,70,No,Yes,Yes,No,0
6078-VESFR,Male,78,No,Yes,Yes,No,0
9866-OCCKE,Female,73,No,Yes,Yes,No,0
2786-GCDPI,Female,75,No,Yes,No,No,0
3733-UOCWF,Male,78,No,Yes,Yes,No,0
8490-BXHEO,Male,67,No,Yes,No,No,0
6435-VWCCY,Male,71,No,Yes,Yes,No,0
7856-GANIL,Male,71,No,Yes,Yes,No,0
0248-PGHBZ,Female,69,No,Yes,No,No,0
5985-BEHZK,Female,78,No,Yes,Yes,No,0
9279-CJEOJ,Female,77,No,Yes,No,No,0
8029-XYPWT,Male,72,No,Yes,Yes,No,0
6646-JPPHA,Female,76,No,Yes,No,No,0
7658-UYUQS,Male,71,No,Yes,Yes,No,0
8746-BFOAJ,Male,79,No,Yes,No,No,0
8023-QHAIO,Female,72,No,Yes,Yes,No,0
8133-ANHHJ,Female,77,No,Yes,No,No,0
1707-HABPF,Female,65,No,Yes,No,No,0
6847-KJLTS,Female,72,No,Yes,Yes,No,0
4619-EVPHY,Female,65,No,Yes,Yes,No,0
4462-CYWMH,Male,65,No,Yes,Yes,No,0
9334-GWGOW,Male,68,No,Yes,Yes,No,0
4291-HYEBC,Female,76,No,Yes,Yes,Yes,3
1576-PFZIW,Male,70,No,Yes,Yes,No,0
0147-ESWWR,Female,73,No,Yes,Yes,No,0
1217-VASWC,Male,77,No,Yes,Yes,No,0
2522-WLNSF,Female,74,No,Yes,Yes,No,0
3312-ZWLGF,Male,69,No,Yes,Yes,No,0
7072-MBHEV,Female,77,No,Yes,Yes,Yes,2
8050-DVOJX,Male,67,No,Yes,No,No,0
8169-SAEJD,Male,79,No,Yes,Yes,No,0
1580-BMCMR,Male,66,No,Yes,No,No,0
4199-QHJNM,Male,72,No,Yes,Yes,No,0
5135-GRQJV,Male,75,No,Yes,Yes,No,0
2384-OVPSA,Female,65,No,Yes,No,No,0
1371-WEPDS,Male,71,No,Yes,Yes,No,0
5937-EORGB,Male,79,No,Yes,Yes,No,0
1421-HCERK,Male,75,No,Yes,Yes,No,0
0716-BQNDX,Male,77,No,Yes,No,No,0
1162-ECVII,Male,66,No,Yes,Yes,No,0
8695-ARGXZ,Male,66,No,Yes,Yes,No,0
1697-NVVGY,Male,71,No,Yes,Yes,No,0
4976-LNFVV,Male,65,No,Yes,Yes,No,0
1480-IVEVR,Male,76,No,Yes,Yes,No,0
4118-CEVPF,Female,74,No,Yes,No,No,0
2428-HYUNX,Male,74,No,Yes,Yes,No,0
9693-XMUOB,Male,65,No,Yes,Yes,No,0
1635-NZATJ,Male,80,No,Yes,Yes,No,0
5828-DWPIL,Male,68,No,Yes,Yes,No,0
2931-FSOHN,Male,76,No,Yes,No,No,0
8421-WZOOW,Female,75,No,Yes,Yes,Yes,1
2957-JIRMN,Female,69,No,Yes,No,No,0
5271-DBYSJ,Male,80,No,Yes,No,No,0
3915-ODIYG,Male,72,No,Yes,No,No,0
4698-KVLLG,Female,66,No,Yes,No,No,0
7537-CBQUZ,Male,68,No,Yes,No,No,0
4750-UKWJK,Female,77,No,Yes,Yes,No,0
3055-OYMSE,Female,75,No,Yes,No,No,0
1468-DEFNC,Male,69,No,Yes,Yes,Yes,1
9605-WGJVW,Female,69,No,Yes,No,No,0
5553-AOINX,Female,67,No,Yes,Yes,Yes,1
4833-QTJNO,Male,66,No,Yes,Yes,No,0
0118-JPNOY,Female,71,No,Yes,No,No,0
9000-PLFUZ,Female,70,No,Yes,Yes,No,0
7779-ORAEL,Male,77,No,Yes,Yes,No,0
0644-OQMDK,Male,69,No,Yes,No,No,0
1658-XUHBX,Female,75,No,Yes,Yes,Yes,1
2378-HTWFW,Male,78,No,Yes,No,No,0
3719-TDVQB,Female,68,No,Yes,Yes,No,0
0201-MIBOL,Female,68,No,Yes,No,No,0
8495-PRWFH,Female,66,No,Yes,No,No,0
0439-IFYUN,Female,78,No,Yes,No,No,0
6458-CYIDZ,Female,72,No,Yes,No,No,0
1932-UEDCX,Male,79,No,Yes,Yes,No,0
5188-HGMLP,Male,73,No,Yes,Yes,No,0
5331-RGMTT,Male,67,No,Yes,Yes,No,0
4476-OSWTN,Male,73,No,Yes,Yes,No,0
6726-WEXXK,Male,72,No,Yes,Yes,No,0
7872-RDDLZ,Female,68,No,Yes,No,No,0
6048-QBXKL,Female,68,No,Yes,No,No,0
6734-FQAJX,Male,65,No,Yes,No,No,0
2378-VTKDH,Male,76,No,Yes,Yes,No,0
7994-XIRTR,Male,79,No,Yes,No,No,0
5298-GSTLM,Female,74,No,Yes,No,No,0
6121-TNHBO,Female,71,No,Yes,No,No,0
5119-NZPTV,Male,70,No,Yes,Yes,No,0
4868-AADLV,Male,77,No,Yes,Yes,Yes,2
3256-EZDBI,Male,71,No,Yes,Yes,No,0
4726-DLWQN,Male,69,No,Yes,No,No,0
0230-UBYPQ,Male,76,No,Yes,Yes,No,0
1763-KUAAW,Female,77,No,Yes,No,No,0
1104-TNLZA,Male,67,No,Yes,Yes,No,0
5195-KPUNQ,Female,72,No,Yes,No,No,0
3908-MKIMJ,Male,79,No,Yes,Yes,No,0
6969-MVBAI,Female,66,No,Yes,No,No,0
7426-GSWPO,Male,78,No,Yes,No,No,0
4909-JOUPP,Male,76,No,Yes,Yes,No,0
1226-IENZN,Male,68,No,Yes,No,No,0
3411-WLRSQ,Female,80,No,Yes,Yes,No,0
0822-QGCXA,Female,76,No,Yes,Yes,No,0
3588-WSTTJ,Female,78,No,Yes,No,No,0
3798-EPWRR,Female,74,No,Yes,No,No,0
4989-LIXVT,Male,66,No,Yes,No,No,0
5481-NTDOH,Female,67,No,Yes,Yes,No,0
1754-GKYPY,Male,65,No,Yes,Yes,No,0
1591-MQJTP,Male,76,No,Yes,Yes,No,0
7471-MQPOS,Male,74,No,Yes,Yes,Yes,3
3259-KNMRR,Male,72,No,Yes,No,No,0
6120-RJKLU,Female,69,No,Yes,Yes,No,0
4323-OHFOW,Female,72,No,Yes,Yes,No,0
2267-WTPYD,Female,77,No,Yes,Yes,No,0
9129-UXERG,Female,65,No,Yes,No,No,0
6229-LSCKB,Male,69,No,Yes,No,No,0
6127-IYJOZ,Male,71,No,Yes,No,No,0
8065-QBYTO,Female,68,No,Yes,No,No,0
7921-LMDFQ,Male,69,No,Yes,No,No,0
6211-WHMYA,Female,77,No,Yes,No,No,0
3454-JFUBC,Male,66,No,Yes,No,No,0
2451-YMUXS,Male,79,No,Yes,No,No,0
7789-CRUVC,Female,77,No,Yes,Yes,No,0
5981-ZVXOT,Female,72,No,Yes,No,No,0
0666-UXTJO,Male,80,No,Yes,Yes,No,0
2235-DWLJU,Female,75,No,Yes,No,No,0
9237-HQITU,Female,19,Yes,No,No,Yes,2
9305-CDSKC,Female,31,No,No,No,Yes,2
7892-POOKP,Female,23,Yes,No,Yes,Yes,3
0280-XJGEX,Male,38,No,No,No,Yes,1
4190-MFLUW,Female,21,Yes,No,Yes,No,0
1066-JKSGK,Male,29,Yes,No,No,No,0
8665-UTDHZ,Male,27,Yes,No,Yes,No,0
8773-HHUOZ,Female,20,Yes,No,No,No,0
6047-YHPVI,Male,56,No,No,No,Yes,3
5380-WJKOV,Male,51,No,No,No,Yes,1
8168-UQWWF,Female,48,No,No,No,Yes,2
7760-OYPDY,Female,32,No,No,No,Yes,2
5698-BQJOH,Female,41,No,No,No,Yes,2
5919-TMRGD,Female,32,No,No,No,Yes,3
8637-XJIVR,Female,34,No,No,No,Yes,3
0278-YXOOG,Male,30,No,No,No,No,0
3192-NQECA,Male,26,Yes,No,Yes,No,0
0486-HECZI,Male,37,No,No,Yes,Yes,1
5299-RULOA,Female,62,No,No,Yes,Yes,2
0404-SWRVG,Male,21,Yes,No,No,Yes,2
6207-WIOLX,Female,27,Yes,No,Yes,No,0
3874-EQOEP,Male,32,No,No,No,Yes,4
0867-MKZVY,Female,26,Yes,No,Yes,Yes,1
3376-BMGFE,Female,42,No,No,No,Yes,1
1875-QIVME,Female,26,Yes,No,Yes,Yes,3
0691-JVSYA,Female,24,Yes,No,Yes,No,0
6317-YPKDH,Female,54,No,No,No,No,0
1918-ZBFQJ,Female,48,No,No,No,Yes,3
2472-OVKUP,Male,39,No,No,Yes,Yes,2
1285-OKIPP,Male,62,No,No,No,Yes,3
7825-ECJRF,Female,43,No,No,No,Yes,1
8937-RDTHP,Male,40,No,No,No,Yes,1
0322-YINQP,Male,37,No,No,No,No,0
4629-NRXKX,Female,47,No,No,Yes,No,0
4959-JOSRX,Female,41,No,No,Yes,No,0
6366-ZGQGL,Male,60,No,No,No,No,0
6432-TWQLB,Male,51,No,No,Yes,No,0
4484-GLZOU,Female,20,Yes,No,Yes,No,0
9512-UIBFX,Male,52,No,No,Yes,No,0
5583-SXDAG,Male,41,No,No,Yes,No,0
6390-DSAZX,Female,21,Yes,No,No,No,0
7563-BIUPC,Male,30,No,No,No,No,0
2321-OMBXY,Female,55,No,No,Yes,No,0
0122-OAHPZ,Female,29,Yes,No,No,No,0
4322-RCYMT,Male,63,No,No,Yes,No,0
6680-NENYN,Female,24,Yes,No,No,No,0
1343-EHPYB,Male,61,No,No,Yes,No,0
2034-GDRCN,Female,47,No,No,No,No,0
4572-DVCGN,Female,40,No,No,No,No,0
1010-DIAUQ,Male,54,No,No,No,No,0
9601-BRXPO,Female,48,No,No,Yes,No,0
6905-NIQIN,Male,26,Yes,No,No,No,0
5167-ZFFMM,Male,64,No,No,No,No,0
6599-CEBNN,Female,63,No,No,No,No,0
0979-PHULV,Male,30,No,No,Yes,No,0
4800-VHZKI,Female,59,No,No,No,No,0
0578-SKVMF,Female,23,Yes,No,Yes,No,0
9063-ZGTUY,Female,22,Yes,No,Yes,No,0
7752-XUSCI,Female,20,Yes,No,No,No,0
0256-LTHVJ,Female,58,No,No,Yes,No,0
0880-TKATG,Male,21,Yes,No,Yes,No,0
3811-VBYBZ,Male,61,No,No,No,No,0
4640-UHDOS,Female,60,No,No,Yes,No,0
3583-EKAPL,Male,25,Yes,No,No,No,0
9399-APLBT,Female,52,No,No,Yes,No,0
0306-JAELE,Male,61,No,No,No,No,0
6227-HWPWX,Female,40,No,No,No,No,0
5949-XIKAE,Female,32,No,No,Yes,No,0
8372-JUXUI,Male,32,No,No,No,No,0
0388-EOPEX,Female,28,Yes,No,Yes,No,0
8205-OTCHB,Male,51,No,No,No,No,0
7218-HKQFK,Male,49,No,No,Yes,No,0
4636-QRJKY,Female,64,No,No,Yes,No,0
9412-GHEEC,Male,55,No,No,No,No,0
8397-MVTAZ,Male,22,Yes,No,Yes,No,0
9282-IZGQK,Female,51,No,No,No,No,0
1342-JPNKI,Male,33,No,No,No,No,0
5301-GAUUY,Male,31,No,No,No,No,0
0939-YAPAF,Female,44,No,No,No,No,0
4710-FDUIZ,Male,50,No,No,Yes,No,0
0719-SYFRB,Female,52,No,No,No,No,0
6543-CPZMK,Male,32,No,No,Yes,No,0
4765-OXPPD,Female,20,Yes,No,Yes,No,0
1009-IRMNA,Female,27,Yes,No,No,No,0
7207-RMRDB,Female,20,Yes,No,Yes,No,0
0195-IESCP,Male,26,Yes,No,Yes,No,0
4580-TMHJU,Female,57,No,No,Yes,No,0
0970-ETWGE,Male,38,No,No,No,No,0
9576-ANLXO,Female,30,No,No,No,No,0
2024-BASKD,Female,23,Yes,No,No,No,0
5650-VDUDS,Female,48,No,No,No,No,0
7538-GWHML,Female,52,No,No,No,No,0
3859-CVCET,Female,47,No,No,No,No,0
3276-HDUEG,Female,23,Yes,No,No,No,0
0822-GAVAP,Female,19,Yes,No,No,No,0
2276-YDAVZ,Female,63,No,No,No,No,0
5896-NPFWW,Male,23,Yes,No,Yes,No,0
7133-VBDCG,Female,54,No,No,No,No,0
1029-QFBEN,Male,27,Yes,No,No,No,0
4952-YSOGZ,Female,48,No,No,Yes,No,0
1589-AGTLK,Male,26,Yes,No,No,No,0
6439-GTPCA,Female,29,Yes,No,No,No,0
5138-WVKYJ,Male,51,No,No,No,No,0
2189-WWOEW,Female,37,No,No,No,No,0
1894-IGFSG,Female,38,No,No,No,No,0
0236-HFWSV,Male,49,No,No,No,No,0
2037-XJFUP,Male,24,Yes,No,Yes,No,0
0322-CHQRU,Male,63,No,No,No,No,0
4678-DVQEO,Female,41,No,No,No,No,0
3009-JWMPU,Male,58,No,No,No,No,0
4289-DTDKW,Male,54,No,No,Yes,No,0
6275-YDUVO,Female,62,No,No,No,No,0
0115-TFERT,Male,24,Yes,No,Yes,No,0
2311-QYMUQ,Female,41,No,No,Yes,No,0
3104-OWCGK,Male,21,Yes,No,Yes,No,0
9101-BWFSS,Female,58,No,No,Yes,No,0
1038-ZAGBI,Female,59,No,No,Yes,No,0
2382-BCKQJ,Female,41,No,No,No,No,0
3671-SHRSP,Male,46,No,No,Yes,No,0
3313-QKNKB,Male,24,Yes,No,Yes,No,0
5073-WXOYN,Female,58,No,No,No,No,0
0207-MDKNV,Female,54,No,No,No,No,0
3908-BLSYF,Female,40,No,No,No,No,0
7549-MYGPK,Female,48,No,No,Yes,No,0
3804-RVTGV,Male,55,No,No,Yes,No,0
4315-MURBD,Female,64,No,No,No,No,0
2719-BDAQO,Male,36,No,No,No,No,0
9625-QSTYE,Female,37,No,No,No,No,0
6680-WKXRZ,Female,32,No,No,No,No,0
9117-SHLZX,Male,36,No,No,No,No,0
4541-RMRLG,Male,53,No,No,No,No,0
3158-MOERK,Female,57,No,No,No,No,0
7294-TMAOP,Female,30,No,No,No,No,0
5875-YPQFJ,Male,51,No,No,No,No,0
8603-IJWDN,Male,41,No,No,No,No,0
3842-IYKUE,Female,28,Yes,No,No,No,0
8357-EQXFO,Female,46,No,No,No,No,0
9524-EGPJC,Female,33,No,No,No,No,0
6993-OHLXR,Female,26,Yes,No,No,No,0
8818-XYFCQ,Male,39,No,No,Yes,No,0
4695-VADHF,Male,53,No,No,Yes,No,0
8436-BJUMM,Male,62,No,No,Yes,No,0
9948-YPTDG,Male,44,No,No,Yes,No,0
4883-QICIH,Male,37,No,No,Yes,No,0
8329-IBCTI,Female,50,No,No,No,No,0
5669-SRAIP,Female,55,No,No,No,No,0
5981-ITEMU,Male,58,No,No,Yes,No,0
6941-PMGEP,Female,26,Yes,No,No,No,0
1624-WOIWJ,Female,40,No,No,No,No,0
2074-GKOWZ,Male,49,No,No,Yes,No,0
0376-YMCJC,Male,21,Yes,No,No,No,0
0634-SZPQA,Female,64,No,No,No,No,0
5536-RTPWK,Male,54,No,No,Yes,No,0
6166-ILMNY,Female,46,No,No,No,No,0
3097-NNSPB,Female,42,No,No,No,No,0
0655-RBDUG,Male,32,No,No,No,No,0
4361-BKAXE,Female,23,Yes,No,No,No,0
9878-TNQGW,Male,51,No,No,No,No,0
4607-CHPCA,Male,63,No,No,Yes,No,0
8824-RWFXJ,Male,21,Yes,No,Yes,No,0
9763-PDTKK,Female,59,No,No,No,No,0
7627-JKIAZ,Female,62,No,No,Yes,No,0
0927-LCSMG,Male,23,Yes,No,No,No,0
8257-RZAHR,Female,51,No,No,Yes,No,0
7851-WZEKY,Female,32,No,No,No,No,0
8844-TONUD,Male,54,No,No,Yes,No,0
5868-CZJDR,Male,41,No,No,No,No,0
0135-NMXAP,Female,57,No,No,No,No,0
6270-OMFIW,Male,33,No,No,Yes,No,0
0107-WESLM,Male,32,No,No,No,No,0
0125-LZQXK,Male,42,No,No,No,No,0
5673-FSSMF,Female,19,Yes,No,No,No,0
3927-NLNRY,Male,48,No,No,Yes,No,0
6358-LYNGM,Male,26,Yes,No,No,No,0
5494-HECPR,Female,34,No,No,No,No,0
9824-BEMCV,Male,58,No,No,Yes,No,0
1373-ORVIZ,Female,62,No,No,Yes,No,0
9866-QEVEE,Male,58,No,No,No,No,0
9897-KXHCM,Female,37,No,No,Yes,No,0
7979-CORPM,Male,40,No,No,No,No,0
1618-CFHME,Female,30,No,No,No,No,0
1689-MRZQR,Male,36,No,No,Yes,No,0
5835-BEQEU,Male,44,No,No,No,No,0
5552-ZNFSJ,Male,49,No,No,No,No,0
2223-KAGMX,Female,47,No,No,No,No,0
7321-PKUYW,Female,46,No,No,No,No,0
2833-SLKDQ,Male,23,Yes,No,No,No,0
4030-VPZBD,Female,53,No,No,No,No,0
2408-TZMJL,Male,43,No,No,Yes,No,0
7993-PYKOF,Male,20,Yes,No,Yes,No,0
5027-XWQHA,Male,35,No,No,No,No,0
0201-OAMXR,Female,30,No,No,No,No,0
7831-QGOXH,Female,27,Yes,No,No,No,0
6393-WRYZE,Female,35,No,No,Yes,No,0
6599-RCLCJ,Male,54,No,No,Yes,No,0
9831-BPFRI,Female,50,No,No,Yes,No,0
